date,form_type,accession_number,lm_positive,lm_negative,lm_uncertain,lm_litigious,lm_constraining,lm_pos_pct,lm_neg_pct,lm_uncertain_pct,lm_sentiment_score,total_words
2006-03-09,8-K,0000200406-06-000061,0,1,1,1,1,0.0,0.5181,0.5181,-0.5181,193
2006-03-14,10-K,0000950123-06-003129,5,1,14,0,4,0.8475,0.1695,2.3729,0.678,590
2006-04-17,8-K,0000200406-06-000079,0,2,2,2,1,0.0,0.7576,0.7576,-0.7576,264
2006-04-18,8-K,0000200406-06-000080,0,1,1,2,1,0.0,0.5464,0.5464,-0.5464,183
2006-05-10,10-Q,0000200406-06-000083,0,1,0,1,0,0.0,2.7778,0.0,-2.7778,36
2006-05-17,8-K,0000200406-06-000086,1,1,3,1,1,0.5208,0.5208,1.5625,0.0,192
2006-06-27,8-K,0000200406-06-000098,0,1,1,1,1,0.0,0.5747,0.5747,-0.5747,174
2006-07-11,8-K,0000200406-06-000106,0,1,3,2,1,0.0,0.4167,1.25,-0.4167,240
2006-07-17,8-K,0000200406-06-000107,2,3,3,2,1,0.9009,1.3514,1.3514,-0.4505,222
2006-07-18,8-K,0000200406-06-000108,0,1,1,2,1,0.0,0.5525,0.5525,-0.5525,181
2006-08-08,10-Q,0000200406-06-000110,0,1,0,1,0,0.0,3.7037,0.0,-3.7037,27
2006-10-12,8-K,0000200406-06-000133,1,1,2,1,1,0.3205,0.3205,0.641,0.0,312
2006-10-17,8-K,0000200406-06-000134,0,1,1,2,1,0.0,0.5682,0.5682,-0.5682,176
2006-10-31,8-K,0000950123-06-013254,1,3,2,2,1,0.33,0.9901,0.6601,-0.6601,303
2006-11-08,10-Q,0000200406-06-000138,0,1,0,1,0,0.0,3.7037,0.0,-3.7037,27
2006-11-17,8-K,0000200406-06-000140,3,2,14,2,1,0.4491,0.2994,2.0958,0.1497,668
2006-12-21,8-K,0000200406-06-000166,1,2,4,1,1,0.4854,0.9709,1.9417,-0.4854,206
2007-01-23,8-K,0000200406-07-000012,0,1,1,2,1,0.0,0.5525,0.5525,-0.5525,181
2007-02-07,8-K,0000200406-07-000015,0,1,3,1,1,0.0,0.5435,1.6304,-0.5435,184
2007-02-15,8-K,0000200406-07-000020,0,2,5,3,1,0.0,0.6944,1.7361,-0.6944,288
2007-02-21,10-K,0000950123-07-002542,5,1,14,0,4,0.8306,0.1661,2.3256,0.6645,602
2007-03-02,8-K,0000200406-07-000052,0,1,1,1,1,0.0,0.5025,0.5025,-0.5025,199
2007-04-17,8-K,0000200406-07-000070,0,1,1,2,1,0.0,0.5525,0.5525,-0.5525,181
2007-04-18,8-K,0000200406-07-000071,0,1,2,2,1,0.0,0.5814,1.1628,-0.5814,172
2007-04-27,8-K,0000200406-07-000073,0,1,1,1,1,0.0,0.565,0.565,-0.565,177
2007-05-07,8-K,0000200406-07-000075,0,1,3,2,1,0.0,0.5405,1.6216,-0.5405,185
2007-05-10,10-Q,0000200406-07-000076,38,18,18,2,4,2.0686,0.9799,0.9799,1.0887,1837
2007-06-14,8-K,0000200406-07-000092,0,1,1,1,1,0.0,0.4673,0.4673,-0.4673,214
2007-07-11,8-K,0000200406-07-000100,0,1,1,1,1,0.0,0.5556,0.5556,-0.5556,180
2007-07-17,8-K,0000200406-07-000101,0,1,1,2,1,0.0,0.5525,0.5525,-0.5525,181
2007-07-31,8-K,0000200406-07-000103,0,1,1,1,1,0.0,0.6369,0.6369,-0.6369,157
2007-08-08,10-Q,0000200406-07-000104,0,1,0,1,0,0.0,2.7778,0.0,-2.7778,36
2007-10-01,8-K,0000200406-07-000119,0,2,1,1,1,0.0,1.0363,0.5181,-1.0363,193
2007-10-16,8-K,0000200406-07-000126,0,1,1,2,1,0.0,0.5525,0.5525,-0.5525,181
2007-11-06,10-Q,0000200406-07-000128,49,36,22,2,5,1.8948,1.3921,0.8507,0.5027,2586
2007-11-29,8-K,0000200406-07-000139,1,8,4,1,2,0.2725,2.1798,1.0899,-1.9074,367
2008-01-15,8-K,0000200406-08-000015,2,1,2,2,1,0.722,0.361,0.722,0.361,277
2008-01-22,8-K,0000200406-08-000019,0,1,1,1,1,0.0,0.6623,0.6623,-0.6623,151
2008-02-26,10-K,0000950123-08-002130,5,2,14,0,4,0.7599,0.304,2.1277,0.4559,658
2008-04-15,8-K,0000200406-08-000072,0,1,1,2,1,0.0,0.5682,0.5682,-0.5682,176
2008-04-24,8-K,0000200406-08-000082,0,1,1,2,1,0.0,0.4505,0.4505,-0.4505,222
2008-05-07,10-Q,0000200406-08-000084,45,91,53,141,6,0.7771,1.5714,0.9152,-0.7943,5791
2008-06-23,8-K,0000950123-08-007137,0,1,2,3,1,0.0,0.5076,1.0152,-0.5076,197
2008-07-15,8-K,0000200406-08-000108,0,1,1,2,1,0.0,0.6098,0.6098,-0.6098,164
2008-08-04,10-Q,0000200406-08-000119,53,96,59,144,8,0.858,1.5542,0.9552,-0.6961,6177
2008-09-12,8-K,0000200406-08-000132,0,1,1,2,1,0.0,0.4464,0.4464,-0.4464,224
2008-10-14,8-K,0000200406-08-000141,0,1,1,2,1,0.0,0.5682,0.5682,-0.5682,176
2008-11-04,10-Q,0000200406-08-000146,55,112,67,154,9,0.8209,1.6716,1.0,-0.8507,6700
2008-11-24,8-K,0000950123-08-016165,0,1,2,2,4,0.0,0.2732,0.5464,-0.2732,366
2009-01-20,8-K,0000200406-09-000010,0,1,1,2,1,0.0,0.5618,0.5618,-0.5618,178
2009-02-13,8-K,0000200406-09-000035,0,1,2,2,2,0.0,0.361,0.722,-0.361,277
2009-02-20,10-K,0000950123-09-003187,6,2,18,0,3,1.1472,0.3824,3.4417,0.7648,523
2009-02-27,8-K,0000950123-09-003678,0,1,2,2,4,0.0,0.2732,0.5464,-0.2732,366
2009-04-14,8-K,0000200406-09-000063,0,1,1,2,1,0.0,0.5587,0.5587,-0.5587,179
2009-05-05,10-Q,0000200406-09-000064,85,108,89,167,15,1.174,1.4917,1.2293,-0.3177,7240
2009-07-14,8-K,0000200406-09-000086,0,1,1,2,1,0.0,0.5714,0.5714,-0.5714,175
2009-08-04,10-Q,0000950123-09-029672,220,241,138,214,26,1.5744,1.7246,0.9875,-0.1503,13974
2009-10-13,8-K,0000200406-09-000116,0,1,1,2,1,0.0,0.565,0.565,-0.565,177
2009-10-22,8-K,0000200406-09-000122,0,1,1,2,1,0.0,0.5587,0.5587,-0.5587,179
2009-11-03,8-K,0000200406-09-000127,0,1,1,2,1,0.0,0.578,0.578,-0.578,173
2009-11-04,10-Q,0000950123-09-057624,228,259,135,248,26,1.5062,1.711,0.8919,-0.2048,15137
2010-01-26,8-K,0000200406-10-000006,0,1,1,2,1,0.0,0.565,0.565,-0.565,177
2010-02-05,8-K,0000200406-10-000010,0,1,4,2,1,0.0,0.4762,1.9048,-0.4762,210
2010-03-01,10-K,0000950123-10-019392,5,1,17,0,6,0.7257,0.1451,2.4673,0.5806,689
2010-04-20,8-K,0000200406-10-000047,0,1,1,2,1,0.0,0.5556,0.5556,-0.5556,180
2010-04-26,8-K,0000200406-10-000049,1,1,1,2,1,0.3215,0.3215,0.3215,0.0,311
2010-05-10,10-Q,0000950123-10-047299,194,208,142,228,26,1.6021,1.7177,1.1727,-0.1156,12109
2010-07-12,8-K,0000200406-10-000064,0,1,1,2,1,0.0,0.5319,0.5319,-0.5319,188
2010-07-19,8-K,0000200406-10-000067,0,1,1,2,1,0.0,0.4739,0.4739,-0.4739,211
2010-07-20,8-K,0000200406-10-000068,0,1,1,2,1,0.0,0.5556,0.5556,-0.5556,180
2010-08-11,10-Q,0000950123-10-076076,242,243,159,278,26,1.7136,1.7207,1.1259,-0.0071,14122
2010-08-18,8-K,0000200406-10-000076,0,1,1,3,1,0.0,0.4878,0.4878,-0.4878,205
2010-09-16,8-K,0000200406-10-000090,0,1,2,2,1,0.0,0.4608,0.9217,-0.4608,217
2010-10-01,8-K,0000200406-10-000094,0,1,1,2,1,0.0,0.5319,0.5319,-0.5319,188
2010-10-19,8-K,0000200406-10-000097,0,1,1,2,1,0.0,0.5348,0.5348,-0.5348,187
2010-11-10,10-Q,0000950123-10-103817,264,266,186,316,29,1.704,1.7169,1.2005,-0.0129,15493
2011-01-25,8-K,0000200406-11-000017,0,1,1,2,1,0.0,0.5556,0.5556,-0.5556,180
