Date,Close,High,Low,Open,Volume
06-08-1979,0.21434316,0.21434316,0.21161284,0.21366058,2731200
07-08-1979,0.218438968,0.218438968,0.212978075,0.214343236,6945600
08-08-1979,0.218438968,0.219121798,0.217756388,0.218438968,5582400
09-08-1979,0.21639128,0.218439022,0.214343289,0.218439022,4224000
10-08-1979,0.218438968,0.218438968,0.211612914,0.216391227,6470400
13-08-1979,0.217756271,0.219804261,0.217073691,0.218438851,3417600
14-08-1979,0.217756271,0.217756271,0.216391111,0.217756271,5265600
15-08-1979,0.218438968,0.218438968,0.215708647,0.217756388,3153600
16-08-1979,0.219804361,0.221169522,0.218438951,0.218438951,4944000
17-08-1979,0.219121724,0.219804305,0.218438894,0.219804305,2966400
20-08-1979,0.221169561,0.221852142,0.217756409,0.21912182,2889600
21-08-1979,0.223217428,0.223217428,0.219121697,0.221169438,3523200
22-08-1979,0.222534537,0.223217367,0.221169378,0.223217367,3350400
23-08-1979,0.222534537,0.223217367,0.221169378,0.222534537,1891200
24-08-1979,0.219804361,0.220486942,0.219121781,0.220486942,1492800
27-08-1979,0.220486984,0.223217555,0.218438992,0.219804403,2491200
28-08-1979,0.219804361,0.223900093,0.219804361,0.220486942,3340800
29-08-1979,0.219121724,0.219804305,0.218438894,0.219804305,2812800
30-08-1979,0.217756271,0.219121681,0.217756271,0.219121681,1248000
31-08-1979,0.218438968,0.219121798,0.217073807,0.217756388,3408000
04-09-1979,0.215708643,0.218438965,0.215708643,0.218438965,1896000
05-09-1979,0.215026081,0.215708661,0.21366067,0.215708661,3240000
06-09-1979,0.213660583,0.215708573,0.213660583,0.215025993,4209600
07-09-1979,0.213660583,0.215025993,0.213660583,0.213660583,1780800
10-09-1979,0.21429655,0.214987786,0.213605313,0.214987786,3984000
11-09-1979,0.21429655,0.217061496,0.21429655,0.21429655,4512000
12-09-1979,0.216370329,0.217061566,0.214296618,0.214296618,1257600
13-09-1979,0.215679035,0.217752998,0.215679035,0.216370271,3273600
14-09-1979,0.21706152,0.218444246,0.215679046,0.215679046,3403200
17-09-1979,0.216370329,0.21913553,0.216370329,0.217061566,2342400
18-09-1979,0.212222636,0.217061547,0.211531399,0.21637031,4478400
19-09-1979,0.21014905,0.214296727,0.21014905,0.212222762,4948800
20-09-1979,0.21291399,0.21291399,0.208075076,0.210149041,6350400
21-09-1979,0.207383826,0.212913977,0.207383826,0.212913977,7416000
24-09-1979,0.205310032,0.208766217,0.205310032,0.207383743,2668800
25-09-1979,0.204618558,0.205310048,0.202544847,0.205310048,4219200
26-09-1979,0.204618558,0.207383759,0.203927321,0.204618558,4080000
27-09-1979,0.203235969,0.204618442,0.201162259,0.204618442,3220800
28-09-1979,0.202544689,0.204618399,0.202544689,0.203235926,3854400
01-10-1979,0.199779704,0.202544906,0.197705993,0.202544906,5289600
02-10-1979,0.202544689,0.202544689,0.198397017,0.19977949,6393600
03-10-1979,0.200470954,0.203236156,0.199779717,0.202544919,3057600
04-10-1979,0.199088424,0.202544863,0.198397187,0.200470899,3144000
05-10-1979,0.201853648,0.201853648,0.198397209,0.199088446,6628800
08-10-1979,0.199088424,0.201853626,0.199088424,0.201853626,1675200
09-10-1979,0.19701466,0.200470844,0.195631933,0.19908837,4012800
10-10-1979,0.193558127,0.1949406,0.189410454,0.1949406,6950400
11-10-1979,0.193558127,0.203235944,0.191484164,0.193558127,6292800
12-10-1979,0.193558127,0.1949406,0.19286689,0.193558127,2870400
15-10-1979,0.192175582,0.19355831,0.190793108,0.19355831,3475200
16-10-1979,0.194940686,0.194940686,0.192175486,0.192175486,3926400
17-10-1979,0.193558127,0.197014562,0.193558127,0.1949406,2664000
18-10-1979,0.19286707,0.195632019,0.19286707,0.193558308,2505600
19-10-1979,0.192175582,0.19355831,0.188027906,0.192867072,4934400
22-10-1979,0.191484243,0.196323154,0.188719295,0.192175479,4454400
23-10-1979,0.190101832,0.192175543,0.189410595,0.191484306,2625600
24-10-1979,0.190101832,0.192867033,0.189410595,0.190101832,4003200
25-10-1979,0.190793067,0.192175541,0.188719356,0.19010183,2577600
26-10-1979,0.192175582,0.192175582,0.188719396,0.190793108,1670400
29-10-1979,0.191484243,0.192866969,0.190793006,0.192175479,1564800
30-10-1979,0.192175582,0.192175582,0.188719396,0.191484345,5059200
31-10-1979,0.190101832,0.192867033,0.190101832,0.192175543,3340800
01-11-1979,0.190101832,0.192175543,0.189410595,0.190101832,4814400
02-11-1979,0.192175582,0.192175582,0.189410633,0.190101871,3676800
05-11-1979,0.190793067,0.192175541,0.19010183,0.192175541,3902400
06-11-1979,0.188027695,0.190792894,0.188027695,0.190792894,3076800
07-11-1979,0.190101832,0.192175543,0.183880192,0.188027868,3806400
08-11-1979,0.185262829,0.190101739,0.185262829,0.190101739,9096000
09-11-1979,0.188027695,0.190101657,0.185953986,0.185953986,4670400
12-11-1979,0.19286707,0.19286707,0.185954192,0.188027904,4248000
13-11-1979,0.188027695,0.190792894,0.187336458,0.190792894,4598400
14-11-1979,0.185262829,0.187336539,0.185262829,0.187336539,3268800
15-11-1979,0.183880255,0.186645457,0.183189017,0.185262982,4531200
16-11-1979,0.18180646,0.182497697,0.180423986,0.182497697,3292800
19-11-1979,0.181115225,0.181806462,0.179732498,0.181806462,3067200
20-11-1979,0.175584823,0.180423988,0.175584823,0.180423988,4756800
21-11-1979,0.177658811,0.179732522,0.174202373,0.175584847,6201600
23-11-1979,0.180423975,0.181115212,0.177658774,0.177658774,2572800
26-11-1979,0.187385991,0.188789545,0.18387685,0.18387685,4286400
27-11-1979,0.188789427,0.193000343,0.187385874,0.187385874,7435200
28-11-1979,0.191596851,0.191596851,0.188789487,0.188789487,2678400
29-11-1979,0.188789427,0.192298566,0.187385874,0.19159679,3686400
30-11-1979,0.188789427,0.19019298,0.187385874,0.188789427,3120000
03-12-1979,0.190193027,0.190894804,0.187385921,0.188789474,3561600
04-12-1979,0.192298606,0.192298606,0.190193019,0.190193019,8793600
05-12-1979,0.191596851,0.193000404,0.191596851,0.192298627,3902400
06-12-1979,0.189491257,0.191596844,0.18878948,0.191596844,5515200
07-12-1979,0.193702191,0.195105745,0.191596861,0.191596861,3604800
10-12-1979,0.195807829,0.195807829,0.191596911,0.193702242,5712000
11-12-1979,0.196509421,0.197912973,0.195105611,0.195807645,4430400
12-12-1979,0.195105806,0.198614948,0.194404029,0.196509617,6676800
13-12-1979,0.193702191,0.197211332,0.193000414,0.195105745,3652800
14-12-1979,0.201422259,0.201422259,0.194403978,0.194403978,5380800
17-12-1979,0.202825889,0.2042297,0.200018781,0.201422335,4473600
18-12-1979,0.202124059,0.202825836,0.200720506,0.202825836,4550400
19-12-1979,0.192298606,0.197913076,0.192298606,0.197913076,10190400
20-12-1979,0.193000436,0.194403989,0.191596882,0.192298659,9504000
21-12-1979,0.192298606,0.193702159,0.191596829,0.193000383,2544000
24-12-1979,0.192298606,0.193000383,0.190894796,0.192298606,1219200
26-12-1979,0.192298606,0.193702159,0.191596829,0.192298606,1228800
27-12-1979,0.196509421,0.197211197,0.192298507,0.192298507,4161600
28-12-1979,0.193702191,0.196509555,0.193702191,0.196509555,2068800
31-12-1979,0.193702191,0.195807778,0.193702191,0.193702191,4032000
02-01-1980,0.189491257,0.194403951,0.189491257,0.193702174,3451200
03-01-1980,0.194403931,0.195105708,0.188087685,0.189491239,3960000
04-01-1980,0.196509421,0.196509421,0.193702059,0.194403835,1694400
07-01-1980,0.195807829,0.197211383,0.195105796,0.196509606,4396800
08-01-1980,0.197211206,0.197912982,0.195807653,0.195807653,3244800
09-01-1980,0.19861491,0.200720498,0.19650958,0.197211357,11568000
10-01-1980,0.19861491,0.200720498,0.197211357,0.19861491,19444800
11-01-1980,0.19931668,0.202124044,0.197913127,0.198614904,6240000
14-01-1980,0.19861491,0.200720498,0.19650958,0.199316687,2145600
15-01-1980,0.195105806,0.198614948,0.193702252,0.198614948,7560000
16-01-1980,0.188789427,0.193702119,0.188789427,0.193702119,12033600
17-01-1980,0.185280368,0.190894839,0.184578591,0.188789508,4377600
18-01-1980,0.184578583,0.186683913,0.183876806,0.185280359,5121600
21-01-1980,0.188087642,0.189491195,0.18528028,0.18528028,3892800
22-01-1980,0.185982168,0.190894863,0.185982168,0.188087755,6724800
23-01-1980,0.186683983,0.188087794,0.185280429,0.185982206,6244800
24-01-1980,0.185280368,0.187385955,0.183175038,0.186683921,11179200
25-01-1980,0.185280368,0.185280368,0.183876814,0.185280368,9028800
28-01-1980,0.191596851,0.194403957,0.185280347,0.185280347,15187200
29-01-1980,0.194403931,0.195807742,0.192298602,0.192298602,15969600
30-01-1980,0.196509421,0.197211197,0.194403835,0.194403835,7065600
31-01-1980,0.197211206,0.20142212,0.197211206,0.197211206,8971200
01-02-1980,0.195807829,0.198614937,0.193702242,0.197211383,6268800
04-02-1980,0.194403931,0.196509518,0.194403931,0.195807742,8270400
05-02-1980,0.192298606,0.194403936,0.190894796,0.194403936,6662400
06-02-1980,0.188789427,0.19159679,0.186683841,0.19159679,16968000
07-02-1980,0.188087642,0.189491195,0.186683832,0.188789419,3758400
08-02-1980,0.192298606,0.192298606,0.187385913,0.18808769,11500800
11-02-1980,0.189491257,0.191596844,0.188087704,0.191596844,5179200
12-02-1980,0.190193027,0.191596837,0.188087697,0.189491251,6537600
13-02-1980,0.191596851,0.195105734,0.190894817,0.190894817,15052800
14-02-1980,0.190894663,0.194403801,0.190192887,0.191596696,7012800
15-02-1980,0.189491257,0.191596844,0.18878948,0.19089481,4137600
19-02-1980,0.186683983,0.189491348,0.185280429,0.189491348,8323200
20-02-1980,0.187385991,0.190193099,0.186683957,0.186683957,2798400
21-02-1980,0.186683983,0.188789571,0.185982206,0.187386017,2923200
22-02-1980,0.187385991,0.188087768,0.18598218,0.186683957,2721600
25-02-1980,0.185280368,0.187385955,0.185280368,0.187385955,3384000
26-02-1980,0.185982168,0.187385978,0.185280391,0.185280391,3019200
27-02-1980,0.184578583,0.186683913,0.184578583,0.185982136,2275200
28-02-1980,0.185982168,0.185982168,0.184578614,0.184578614,4027200
29-02-1980,0.184578583,0.185280359,0.183175029,0.185280359,6897600
03-03-1980,0.179665878,0.183876795,0.179665878,0.183876795,4512000
04-03-1980,0.176156744,0.176858521,0.171244051,0.176858521,4449600
05-03-1980,0.171244085,0.174753226,0.169840274,0.174753226,11395200
06-03-1980,0.166331336,0.170542253,0.162822196,0.170542253,14304000
07-03-1980,0.169840321,0.169840321,0.166331436,0.166331436,11064000
10-03-1980,0.168436661,0.169840215,0.166331332,0.169840215,6302400
11-03-1980,0.170809492,0.173668315,0.169380212,0.171524133,14395200
12-03-1980,0.170094863,0.171524143,0.16866532,0.170809503,11572800
13-03-1980,0.170094863,0.170809503,0.16866532,0.170094863,2793600
14-03-1980,0.170094863,0.172238784,0.166521399,0.170094863,5035200
17-03-1980,0.16723609,0.170094914,0.16723609,0.170094914,5707200
18-03-1980,0.170809492,0.172238773,0.166521389,0.167236029,4166400
19-03-1980,0.169380203,0.172238764,0.168665301,0.170809483,3628800
20-03-1980,0.167950645,0.169380187,0.165806725,0.169380187,3096000
21-03-1980,0.16723609,0.168665371,0.166521449,0.16795073,3940800
24-03-1980,0.165092155,0.167236077,0.165092155,0.167236077,5702400
25-03-1980,0.16723609,0.170094914,0.165092168,0.165092168,5040000
26-03-1980,0.169380203,0.170094843,0.168665301,0.168665301,5174400
27-03-1980,0.167950645,0.170094827,0.166521365,0.169380187,4233600
28-03-1980,0.180100277,0.182244459,0.169380153,0.169380153,6230400
31-03-1980,0.180100277,0.180814917,0.176526815,0.180100277,3748800
01-04-1980,0.177956358,0.181529558,0.175812176,0.180100278,4017600
02-04-1980,0.177956358,0.178670998,0.175812176,0.177956358,4540800
03-04-1980,0.176526815,0.177956356,0.175097535,0.177956356,1891200
07-04-1980,0.172953352,0.174382894,0.170094792,0.174382894,5088000
08-04-1980,0.172238663,0.173668204,0.170809383,0.172953303,2318400
09-04-1980,0.174383,0.174383,0.170809536,0.172238816,1843200
10-04-1980,0.175812289,0.17724157,0.173668368,0.174383008,2361600
11-04-1980,0.174383,0.177241561,0.174383,0.17581228,1646400
14-04-1980,0.173668355,0.175812276,0.171524172,0.174382995,1224000
15-04-1980,0.175812289,0.175812289,0.172953465,0.173668368,2356800
16-04-1980,0.175812289,0.180815034,0.174383008,0.175812289,6528000
17-04-1980,0.175812289,0.17724157,0.175097649,0.175812289,1646400
18-04-1980,0.174383,0.176526921,0.174383,0.17581228,1262400
21-04-1980,0.175812289,0.17652693,0.174383008,0.174383008,1204800
22-04-1980,0.178671047,0.180100328,0.176526865,0.176526865,5184000
23-04-1980,0.185817674,0.190105776,0.181529572,0.181529572,4224000
24-04-1980,0.188676566,0.190820749,0.186532645,0.186532645,2404800
25-04-1980,0.190820843,0.190820843,0.186532737,0.188676659,2342400
28-04-1980,0.188676566,0.190105847,0.187961926,0.190105847,2553600
29-04-1980,0.187961951,0.189391232,0.185817768,0.188676591,2361600
30-04-1980,0.190105841,0.190105841,0.183673816,0.18796192,3009600
01-05-1980,0.185817674,0.190105776,0.185817674,0.190105776,3259200
02-05-1980,0.187961951,0.187961951,0.185817768,0.185817768,1828800
05-05-1980,0.187961951,0.187961951,0.185817768,0.187961951,1656000
06-05-1980,0.191535369,0.192964649,0.186532625,0.187961906,3729600
07-05-1980,0.195823342,0.197252621,0.190820601,0.191535241,4838400
08-05-1980,0.198681951,0.198681951,0.196538031,0.196538031,4243200
09-05-1980,0.196538031,0.198681951,0.196538031,0.198681951,2428800
12-05-1980,0.19725278,0.198682061,0.195823499,0.19653814,2779200
13-05-1980,0.202970162,0.202970162,0.196538137,0.197252777,3225600
14-05-1980,0.203685045,0.205114326,0.202970143,0.202970143,6696000
15-05-1980,0.200826138,0.20368496,0.199396858,0.20368496,3374400
16-05-1980,0.200826138,0.201540778,0.199396858,0.200826138,1704000
19-05-1980,0.201540828,0.201540828,0.200111547,0.200826188,1502400
20-05-1980,0.199396893,0.200826174,0.199396893,0.200826174,2486400
21-05-1980,0.195823342,0.198681901,0.1943938,0.198681901,2313600
22-05-1980,0.193679303,0.195823486,0.193679303,0.195823486,6192000
23-05-1980,0.19725278,0.199396963,0.194393957,0.194393957,5198400
27-05-1980,0.194393903,0.198682006,0.194393903,0.197252725,4060800
28-05-1980,0.189391136,0.19510878,0.189391136,0.194393878,10363200
29-05-1980,0.190105841,0.191535383,0.1893912,0.1893912,8078400
30-05-1980,0.192964524,0.192964524,0.189391063,0.190105703,5174400
02-06-1980,0.190105841,0.192250023,0.18867656,0.192250023,7891200
03-06-1980,0.189391136,0.191535318,0.189391136,0.190105776,2726400
04-06-1980,0.191535369,0.192250009,0.190105826,0.190105826,2347200
05-06-1980,0.194393903,0.197252725,0.1901058,0.191535342,5414400
06-06-1980,0.195108861,0.197252782,0.194393959,0.194393959,2913600
09-06-1980,0.193888888,0.195341149,0.193162491,0.195341149,2899200
10-06-1980,0.195341036,0.197519427,0.194614905,0.194614905,2438400
11-06-1980,0.194615066,0.198245987,0.193888935,0.195341197,4406400
12-06-1980,0.194615066,0.195341197,0.192436407,0.194615066,3148800
13-06-1980,0.193888888,0.19606728,0.193888888,0.194615019,2692800
16-06-1980,0.193162411,0.194614938,0.192436281,0.193888808,2337600
17-06-1980,0.202602908,0.202602908,0.192436283,0.193162414,4641600
18-06-1980,0.198245868,0.20042426,0.196067211,0.20042426,5457600
19-06-1980,0.193162411,0.198245857,0.193162411,0.198245857,10156800
20-06-1980,0.193162411,0.194614938,0.19171015,0.193162411,4382400
23-06-1980,0.191710085,0.193162345,0.191710085,0.193162345,6950400
24-06-1980,0.193888888,0.197519542,0.193888888,0.193888888,4334400
25-06-1980,0.193888888,0.195341149,0.193162491,0.193888888,3048000
26-06-1980,0.194615066,0.195341197,0.193162538,0.193888935,3201600
27-06-1980,0.193162411,0.193888808,0.19171015,0.193888808,2256000
30-06-1980,0.191710085,0.194614872,0.190983954,0.193162345,1785600
01-07-1980,0.190257937,0.193162459,0.186627017,0.191710198,3451200
02-07-1980,0.188079223,0.19025788,0.186626962,0.19025788,4915200
03-07-1980,0.190984055,0.190984055,0.186627006,0.188079267,10084800
07-07-1980,0.189531848,0.19171024,0.18807932,0.190984109,4243200
08-07-1980,0.194615066,0.196067328,0.193162538,0.193162538,8251200
09-07-1980,0.196067259,0.203329098,0.196067259,0.196067259,6336000
10-07-1980,0.195341036,0.197519427,0.193888775,0.196067166,4022400
11-07-1980,0.197519451,0.197519451,0.19534106,0.19534106,3988800
14-07-1980,0.198245868,0.198245868,0.196067211,0.197519472,5116800
15-07-1980,0.19969818,0.203329099,0.198972049,0.198972049,11596800
16-07-1980,0.197519451,0.200424239,0.197519451,0.199698109,7833600
17-07-1980,0.198971942,0.198971942,0.195341025,0.197519415,4953600
18-07-1980,0.20405516,0.20405516,0.198971981,0.198971981,7118400
21-07-1980,0.203328952,0.206233473,0.200424165,0.204055082,6115200
22-07-1980,0.206233665,0.211317113,0.204055273,0.204055273,24955200
23-07-1980,0.202602908,0.204055169,0.200424251,0.204055169,15004800
24-07-1980,0.206233665,0.208412324,0.202603011,0.202603011,4742400
25-07-1980,0.205507383,0.206233513,0.204055122,0.206233513,2668800
28-07-1980,0.210590646,0.213495434,0.204781335,0.205507465,5059200
29-07-1980,0.212043166,0.212043166,0.209864508,0.210590639,4358400
30-07-1980,0.21712622,0.218578481,0.213495304,0.213495304,8721600
31-07-1980,0.214947656,0.216400183,0.210590607,0.216400183,5889600
01-08-1980,0.214221597,0.214947727,0.212043205,0.214947727,4339200
04-08-1980,0.214221597,0.214221597,0.213495466,0.214221597,2275200
05-08-1980,0.214221597,0.215674124,0.213495466,0.214221597,4516800
06-08-1980,0.214947656,0.214947656,0.211317003,0.214221525,4934400
07-08-1980,0.220031232,0.220757363,0.213495521,0.214947783,18072000
08-08-1980,0.220757261,0.222935653,0.220757261,0.220757261,7670400
11-08-1980,0.220757261,0.221483392,0.218578603,0.220757261,11971200
12-08-1980,0.219304666,0.222935584,0.218578536,0.220757193,8716800
13-08-1980,0.21276924,0.220031076,0.21276924,0.21930468,6148800
14-08-1980,0.214947656,0.215674052,0.209138346,0.212769264,4420800
15-08-1980,0.212043166,0.212769297,0.209864508,0.212769297,4934400
18-08-1980,0.206960097,0.20913849,0.205507569,0.20913849,4142400
19-08-1980,0.205507383,0.20768604,0.204055122,0.206959909,2947200
20-08-1980,0.208412156,0.208412156,0.204781238,0.205507368,2356800
21-08-1980,0.213495404,0.213495404,0.208412224,0.208412224,3835200
22-08-1980,0.213495404,0.215674061,0.212769273,0.213495404,2913600
25-08-1980,0.210590646,0.214221565,0.210590646,0.213495434,3648000
26-08-1980,0.209864527,0.213495446,0.209864527,0.210590658,5299200
27-08-1980,0.208412156,0.209864416,0.206959895,0.209864416,4080000
28-08-1980,0.20405516,0.208412209,0.20405516,0.208412209,3489600
29-08-1980,0.206233665,0.208412324,0.203329142,0.204055273,5836800
02-09-1980,0.209864527,0.212043185,0.206960004,0.206960004,2227200
03-09-1980,0.210590646,0.213495434,0.209864515,0.209864515,12595200
04-09-1980,0.211317062,0.214221585,0.211317062,0.211317062,5116800
05-09-1980,0.211317062,0.213495454,0.211317062,0.211317062,3508800
08-09-1980,0.209864527,0.212769316,0.209864527,0.211317054,4411200
09-09-1980,0.209864527,0.210590658,0.207686135,0.209864527,2980800
10-09-1980,0.19977966,0.210837712,0.198305361,0.210837712,13564800
11-09-1980,0.192408055,0.195356655,0.191670635,0.195356655,33331200
12-09-1980,0.194619328,0.195356477,0.19167046,0.192407879,17750400
15-09-1980,0.195356682,0.197568403,0.192408081,0.194619532,13108800
16-09-1980,0.199042484,0.200516783,0.196093617,0.196093617,11400000
17-09-1980,0.20051679,0.20051679,0.196093624,0.199042491,5654400
18-09-1980,0.196831018,0.199779615,0.196831018,0.199779615,5510400
19-09-1980,0.197568268,0.199779717,0.195356549,0.196831118,8404800
22-09-1980,0.20051679,0.20051679,0.196831043,0.197568192,6206400
23-09-1980,0.20051679,0.205677376,0.20051679,0.20051679,8035200
24-09-1980,0.204202861,0.20494001,0.200516843,0.200516843,5611200
25-09-1980,0.196831018,0.203465632,0.196831018,0.203465632,5740800
26-09-1980,0.193882242,0.195356541,0.192407943,0.195356541,6336000
29-09-1980,0.188721895,0.193882212,0.188721895,0.193882212,5323200
30-09-1980,0.190196231,0.19167053,0.189459081,0.189459081,4603200
01-10-1980,0.196831018,0.196831018,0.191670433,0.191670433,3355200
02-10-1980,0.192408055,0.196831226,0.191670635,0.196831226,3552000
03-10-1980,0.195356682,0.199779853,0.193145231,0.193145231,4142400
06-10-1980,0.196093798,0.196831218,0.194619498,0.195356648,3168000
07-10-1980,0.193882242,0.19904256,0.193882242,0.196093691,4502400
08-10-1980,0.190933257,0.194619273,0.190933257,0.193882124,3086400
09-10-1980,0.190196231,0.19240795,0.190196231,0.190933381,4656000
10-10-1980,0.191670403,0.192407822,0.190196104,0.190196104,5947200
13-10-1980,0.190933257,0.191670407,0.189458959,0.191670407,1704000
14-10-1980,0.188721895,0.191670493,0.188721895,0.190933344,2529600
15-10-1980,0.191670403,0.193144971,0.188721806,0.188721806,3220800
16-10-1980,0.186510131,0.193145015,0.186510131,0.191670446,5558400
17-10-1980,0.188721895,0.189459045,0.186510177,0.186510177,3345600
20-10-1980,0.187247261,0.189458979,0.187247261,0.18872183,7651200
21-10-1980,0.185772836,0.188721701,0.185035687,0.187247134,14467200
22-10-1980,0.18282409,0.185772957,0.18282409,0.185772957,9441600
23-10-1980,0.18282409,0.184298659,0.18282409,0.18282409,5884800
24-10-1980,0.184298694,0.185772993,0.181349826,0.182824125,6336000
27-10-1980,0.181349799,0.183561517,0.18061265,0.183561517,3556800
28-10-1980,0.181349799,0.182824098,0.18061265,0.181349799,5918400
29-10-1980,0.181349799,0.184298666,0.181349799,0.181349799,4603200
30-10-1980,0.179875627,0.182087077,0.178401058,0.181349927,4440000
31-10-1980,0.180612668,0.183561536,0.17840095,0.179875519,8438400
03-11-1980,0.180612668,0.182086967,0.179875519,0.180612668,4958400
05-11-1980,0.176926777,0.188721985,0.176926777,0.180612796,28968000
06-11-1980,0.176926777,0.177663927,0.171766457,0.176926777,11328000
07-11-1980,0.181349799,0.181349799,0.176189484,0.176926633,6268800
10-11-1980,0.179875627,0.181349927,0.179875627,0.181349927,4108800
11-11-1980,0.185772836,0.187247134,0.179875376,0.179875376,5328000
12-11-1980,0.187247261,0.18872183,0.185035813,0.185772963,16060800
13-11-1980,0.187247261,0.189458979,0.185772963,0.187247261,8256000
14-11-1980,0.187984839,0.188721989,0.18282425,0.187247419,8803200
17-11-1980,0.183561638,0.187247387,0.181349919,0.187247387,10084800
18-11-1980,0.183561638,0.184298788,0.180612769,0.183561638,15446400
19-11-1980,0.182086945,0.183561513,0.180612646,0.183561513,12273600
20-11-1980,0.185772836,0.185772836,0.181349673,0.182086822,9600000
21-11-1980,0.183561638,0.186510237,0.182087068,0.185773087,7358400
24-11-1980,0.181550801,0.184551734,0.180800636,0.184551734,4732800
25-11-1980,0.185301855,0.18605202,0.183051362,0.183051362,5712000
26-11-1980,0.183801502,0.187552598,0.183801502,0.18530183,11740800
28-11-1980,0.182301193,0.184551686,0.182301193,0.183801522,3835200
01-12-1980,0.182301193,0.183051358,0.18080059,0.182301193,7017600
02-12-1980,0.183051467,0.183051467,0.180800698,0.182301302,8851200
03-12-1980,0.186051965,0.186802404,0.183051308,0.183051308,6345600
04-12-1980,0.18755272,0.18755272,0.185301951,0.186052116,11342400
05-12-1980,0.180800617,0.185301878,0.180800617,0.185301878,6216000
08-12-1980,0.181550801,0.18230124,0.180050472,0.180800636,6451200
09-12-1980,0.181550801,0.183801569,0.180050472,0.181550801,7608000
10-12-1980,0.181550801,0.183801569,0.180800636,0.181550801,3720000
11-12-1980,0.179300249,0.181550741,0.179300249,0.181550741,9902400
12-12-1980,0.180800617,0.181550781,0.179300288,0.179300288,4238400
15-12-1980,0.180050522,0.182301291,0.180050522,0.180800687,4219200
16-12-1980,0.184551626,0.184551626,0.179300203,0.180050367,7545600
17-12-1980,0.189052835,0.189052835,0.183801413,0.184551577,4982400
18-12-1980,0.189052835,0.194304257,0.189052835,0.189052835,11011200
19-12-1980,0.190553188,0.192053791,0.18605193,0.18905286,6484800
22-12-1980,0.196555257,0.197305422,0.192053994,0.192053994,14035200
23-12-1980,0.201056451,0.204807548,0.198055518,0.198055518,7449600
24-12-1980,0.201056451,0.203306944,0.200306286,0.201056451,1795200
26-12-1980,0.201056451,0.20255678,0.199555847,0.201056451,864000
29-12-1980,0.198055431,0.201806527,0.197305267,0.201056363,3139200
30-12-1980,0.198055431,0.198055431,0.193554171,0.198055431,3081600
31-12-1980,0.200306311,0.20180664,0.196555214,0.198055543,8030400
02-01-1981,0.203306928,0.204807532,0.201056435,0.201056435,2126400
05-01-1981,0.213059589,0.213810028,0.208558328,0.208558328,6844800
06-01-1981,0.213810101,0.218311364,0.210809168,0.213059662,12763200
07-01-1981,0.211559311,0.213810079,0.204057116,0.213810079,12158400
08-01-1981,0.21230942,0.214560188,0.210058927,0.211559256,10761600
09-01-1981,0.213810101,0.21531043,0.211559333,0.212309497,6792000
12-01-1981,0.21230942,0.216060517,0.211559256,0.213810024,5750400
13-01-1981,0.211559311,0.212309475,0.210058981,0.212309475,5563200
14-01-1981,0.210058942,0.213810039,0.210058942,0.211559271,5179200
15-01-1981,0.207808167,0.210809099,0.207058002,0.210058935,3657600
16-01-1981,0.207808167,0.210058935,0.207808167,0.207808167,3633600
19-01-1981,0.207808167,0.20930877,0.206307838,0.207808167,3648000
20-01-1981,0.205557674,0.208558332,0.204057071,0.207808167,3187200
21-01-1981,0.200306311,0.204057134,0.196555214,0.204057134,7742400
22-01-1981,0.198055431,0.201806527,0.198055431,0.200306199,3316800
23-01-1981,0.199555919,0.200306358,0.198055589,0.198055589,2740800
26-01-1981,0.197305262,0.199555755,0.197305262,0.199555755,2812800
27-01-1981,0.198805809,0.199555974,0.198055644,0.198055644,4233600
28-01-1981,0.196555257,0.198805751,0.196555257,0.198805751,1545600
29-01-1981,0.202556685,0.202556685,0.196555097,0.196555097,7564800
30-01-1981,0.201806635,0.201806635,0.199555866,0.201806635,1665600
02-02-1981,0.199555919,0.200306358,0.196555259,0.200306358,2740800
03-02-1981,0.205557674,0.205557674,0.198055481,0.19955581,5779200
04-02-1981,0.203306928,0.206307861,0.201806599,0.205557696,4867200
05-02-1981,0.201056451,0.203306944,0.199555847,0.203306944,9513600
06-02-1981,0.200306311,0.201056476,0.196555214,0.201056476,5184000
09-02-1981,0.200306311,0.200306311,0.198055543,0.200306311,2798400
10-02-1981,0.200306311,0.200306311,0.198805707,0.200306311,4699200
11-02-1981,0.203306928,0.205557696,0.198805667,0.20030627,8376000
12-02-1981,0.203306928,0.205557696,0.201806599,0.203306928,5702400
13-02-1981,0.202556685,0.205557616,0.20180652,0.203306849,3273600
17-02-1981,0.202556685,0.203306849,0.20180652,0.202556685,2620800
18-02-1981,0.203306928,0.204807532,0.201806599,0.202556764,8246400
19-02-1981,0.201806635,0.205557732,0.200306306,0.203306964,4032000
20-02-1981,0.200306311,0.202556805,0.198805707,0.20180664,4315200
23-02-1981,0.203306928,0.204057093,0.201056435,0.201056435,5553600
24-02-1981,0.205557674,0.206307839,0.204057071,0.204057071,6014400
25-02-1981,0.207058027,0.207058027,0.204057095,0.205557698,2654400
26-02-1981,0.210808992,0.21230932,0.207808062,0.207808062,7449600
27-02-1981,0.215310454,0.216060619,0.213059686,0.213059686,4684800
02-03-1981,0.216060579,0.216060579,0.210809152,0.215310414,3777600
03-03-1981,0.213810101,0.21531043,0.213059662,0.21531043,4142400
04-03-1981,0.216060579,0.216060579,0.213059646,0.213810085,3633600
