date,open,high,low,close,volume,daily_return,gap_pct,close_lag1,close_lag5,close_lag10,ma_7,ma_20,ma_50,ma_200,volatility_20,volatility_30,avg_volume_20,volume_ratio_20,momentum_5d,momentum_10d,distance_from_ma20,distance_from_ma50,upper_band_20,lower_band_20,rsi_14,day_of_week,month,quarter,market_regime,next_day_close,next_day_return,target_direction
1994-10-17,2.464309729671256,2.477144480334219,2.4129701394821796,2.4386396408081055,8301000,-1.5543758194260682,-0.5180981018760394,2.4771437644958496,2.4001340866088867,2.387300491333008,2.433138540812901,2.416178512573242,2.4762934112548827,2.579694620370865,1.4765716081976552,1.6900474467293902,14588400.0,0.5690137369416797,1.6043084598503787,2.150510572987452,0.9296137730710239,-1.5205698272926322,2.494692995659526,2.337664029486958,51.61283363883624,0,10,4,bearish,2.4386396408081055,0.0,0
1994-10-18,2.4386396408081055,2.4386396408081055,2.4129701394821796,2.4386396408081055,8232600,0.0,0.0,2.4386396408081055,2.4386396408081055,2.335960865020752,2.4441401277269637,2.417461967468262,2.4750957345962523,2.578861298561096,1.2969947201866063,1.6771512610884156,13525050.0,0.6086927589916489,0.0,4.395569177758518,0.8760292250646007,-1.4729165130290895,2.496592446446522,2.3383314884900015,51.61283363883624,1,10,4,bearish,2.4514734745025635,0.5262701991592816,1
1994-10-19,2.425803401393519,2.4771429600747448,2.400133328284474,2.4514734745025635,16173600,0.5262701991592733,-0.5263688492463294,2.4386396408081055,2.4258053302764893,2.387300491333008,2.4514743259974887,2.417461967468262,2.474667258262634,2.577964435815811,1.2516422620804764,1.6600803986713026,13089930.0,1.2355757441025277,1.058128775038547,2.6880982684221344,1.4069097049713233,-0.9372485809002896,2.496592446446522,2.3383314884900015,54.838512513864515,2,10,4,bearish,2.412970542907715,-1.570603638803858,0
1994-10-20,2.4258052957165255,2.451475388871469,2.412970542907715,2.412970542907715,10802400,-1.570603638803858,-1.0470510512558742,2.4514734745025635,2.489978790283203,2.348795175552368,2.4478073120117188,2.4155368208885193,2.473468723297119,2.5770027685165404,1.3004513459991551,1.5721826903432254,13051110.0,0.8276997128979834,-3.092727041531529,2.732267505626784,-0.10624048280334125,-2.4458841876423865,2.4930399914010266,2.338033650376012,51.51535450401411,3,10,4,bearish,2.4258053302764893,0.5319081663263092,1
1994-10-21,2.4258053302764893,2.438640083268154,2.400135236755829,2.4258053302764893,13952400,0.5319081663263114,0.5319081663263092,2.412970542907715,2.4771437644958496,2.361628532409668,2.4478073120117188,2.4155368208885193,2.4725268840789796,2.5765522623062136,1.2859328066301026,1.5706309542108943,13304310.0,1.048712785555959,-2.0724850513393123,2.71748062771493,0.42510258171899246,-1.8896277368443732,2.4930399914010266,2.338033650376012,54.54551595367712,4,10,4,bearish,2.4001340866088867,-1.0582565446286893,0
1994-10-24,2.4129694209871757,2.438638914669655,2.4001340866088867,2.4001340866088867,9541200,-1.0582565446286885,-0.5291401222146106,2.4258053302764893,2.4386396408081055,2.4001340866088867,2.434972354343959,2.414253258705139,2.471327877044678,2.5761011123657225,1.3078573433093428,1.5630214447944724,13219050.0,0.7217765270575419,-1.5789768014456973,0.0,-0.5848256410276125,-2.8807909746450866,2.4918905708664383,2.33661594654384,58.064411748139115,0,10,4,bearish,2.387300491333008,-0.5347032629335846,0
1994-10-25,2.4001352443653645,2.4129705849350542,2.374465738300651,2.387300491333008,8923800,-0.534703262933589,4.823715825954024e-05,2.4001340866088867,2.4386396408081055,2.4386396408081055,2.422137601034982,2.4123280167579653,2.4703847122192384,2.5753303706645965,1.3123447644135593,1.3974266933809192,13108770.0,0.6807503678834856,-2.105237223900991,-2.105237223900991,-1.0374843408979288,-3.363209805957426,2.490665670967595,2.3339903625483354,50.0,1,10,4,bearish,2.387300491333008,0.0,0
1994-10-26,2.4001352443653645,2.4129705849350542,2.374465738300651,2.387300491333008,9264600,0.0,0.5376262049521091,2.387300491333008,2.4514734745025635,2.4258053302764893,2.4148034368242537,2.410402774810791,2.4684165287017823,2.5742403531074523,1.3123447644135593,1.3442464377184655,12737670.0,0.7273386733994521,-2.6177310844685886,-1.5873012752879334,-0.9584407933481847,-3.286156790217085,2.489236846040629,2.331568703580953,56.00018427468222,2,10,4,bearish,2.412970542907715,1.0752752603998137,1
1994-10-27,2.4001352025615814,2.412970542907715,2.387300449752771,2.412970542907715,7560600,1.0752752603998106,0.5376244538619864,2.387300491333008,2.412970542907715,2.489978790283203,2.4111364228384837,2.410402774810791,2.466705470085144,2.573278685808182,1.3318121081936176,1.3660921038567928,12656460.0,0.5973708288099516,0.0,-3.092727041531529,0.10652859031517625,-2.178408724880082,2.489236846040629,2.331568703580953,57.692736368455726,3,10,4,bearish,2.4514734745025635,1.5956652147295274,1
1994-10-28,2.4129686586074284,2.464308217288654,2.4129686586074284,2.4514734745025635,11449200,1.5956652147295358,-7.809048030065299e-05,2.412970542907715,2.4258053302764893,2.4771437644958496,2.4111364228384837,2.412969744205475,2.466276993751526,2.5725095331668855,1.3707815968079051,1.3841676779401626,12639180.0,0.9058499048197747,1.058128775038547,-1.0362858369873607,1.595698843284368,-0.600237495077329,2.493716158191363,2.3322233302195867,57.69240387040446,4,10,4,bearish,2.412970542907715,-1.570603638803858,0
