date,form_type,accession_number,lm_positive,lm_negative,lm_uncertain,lm_litigious,lm_constraining,lm_pos_pct,lm_neg_pct,lm_uncertain_pct,lm_sentiment_score,total_words
2011-08-16,8-K,0001193125-11-223750,7,2,5,3,2,0.9056,0.2587,0.6468,0.6468,773
2011-09-01,10-Q,0001193125-11-238857,306,105,175,83,45,2.371,0.8136,1.356,1.5574,12906
2011-09-27,8-K,0001193125-11-257182,0,1,1,2,1,0.0,0.3906,0.3906,-0.3906,256
2011-09-29,8-K,0001193125-11-260177,4,7,59,2,4,0.3693,0.6464,5.4478,-0.277,1083
2011-11-15,8-K,0001193125-11-312114,8,2,5,3,2,1.0076,0.2519,0.6297,0.7557,794
2011-12-08,8-K,0001193125-11-335255,1,3,7,2,6,0.1284,0.3851,0.8986,-0.2567,779
2011-12-08,10-Q,0001193125-11-335177,336,111,182,84,44,2.4759,0.8179,1.3411,1.6579,13571
2012-01-25,8-K,0001193125-12-023395,9,2,14,3,6,0.8832,0.1963,1.3739,0.6869,1019
2012-02-21,8-K,0001193125-12-069086,11,2,6,5,2,1.1089,0.2016,0.6048,0.9073,992
2012-03-27,10-K,0001193125-12-134679,79,14,75,6,13,1.4676,0.2601,1.3933,1.2075,5383
2012-05-17,8-K,0001193125-12-237308,23,13,24,10,6,1.1414,0.6452,1.1911,0.4963,2015
2012-06-01,10-Q,0001445305-12-001926,434,141,210,98,47,2.7996,0.9096,1.3547,1.8901,15502
2012-06-04,8-K,0001193125-12-257978,0,2,1,2,1,0.0,0.5249,0.2625,-0.5249,381
2012-07-30,8-K,0001193125-12-321096,0,1,2,2,1,0.0,0.2597,0.5195,-0.2597,385
2012-08-16,8-K,0001193125-12-358182,6,1,3,5,1,0.9245,0.1541,0.4622,0.7704,649
2012-09-06,10-Q,0000104169-12-000014,427,161,218,93,37,2.7034,1.0193,1.3802,1.6841,15795
2012-11-15,8-K,0001193125-12-471604,6,8,20,11,4,0.4115,0.5487,1.3717,-0.1372,1458
2012-12-04,10-Q,0000104169-12-000018,433,163,229,102,40,2.634,0.9915,1.393,1.6424,16439
2013-02-21,8-K,0000104169-13-000007,10,2,3,6,1,1.3245,0.2649,0.3974,1.0596,755
2013-03-26,10-K,0000104169-13-000011,0,0,1,0,0,0.0,0.0,2.9412,0.0,34
2013-04-10,8-K,0001193125-13-149461,1,3,2,2,1,0.0607,0.182,0.1214,-0.1214,1648
2013-05-16,8-K,0000104169-13-000016,1,1,5,4,1,0.2096,0.2096,1.0482,0.0,477
2013-06-07,10-Q,0000104169-13-000020,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2013-06-12,8-K,0001193125-13-256275,0,2,3,2,1,0.0,0.4405,0.6608,-0.4405,454
2013-08-15,8-K,0000104169-13-000034,0,1,1,2,1,0.0,0.4255,0.4255,-0.4255,235
2013-09-05,10-Q,0000104169-13-000037,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2013-10-01,8-K,0001193125-13-387383,0,3,2,2,1,0.0,0.2417,0.1612,-0.2417,1241
2013-11-14,8-K,0000104169-13-000042,0,1,1,2,1,0.0,0.4255,0.4255,-0.4255,235
2013-11-22,8-K,0000104169-13-000044,0,1,2,2,1,0.0,0.2564,0.5128,-0.2564,390
2013-11-25,8-K,0000104169-13-000047,4,2,14,3,7,0.3891,0.1946,1.3619,0.1946,1028
2013-12-06,10-Q,0000104169-13-000051,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2013-12-10,8-K,0000104169-13-000054,3,1,5,2,2,0.6122,0.2041,1.0204,0.4082,490
2014-01-29,8-K,0000104169-14-000006,1,1,5,2,1,0.1953,0.1953,0.9766,0.0,512
2014-01-31,8-K,0000104169-14-000010,0,1,1,2,4,0.0,0.3145,0.3145,-0.3145,318
2014-02-13,8-K,0000104169-14-000013,1,5,10,3,14,0.1167,0.5834,1.1669,-0.4667,857
2014-02-20,8-K,0000104169-14-000016,0,1,1,2,1,0.0,0.4274,0.4274,-0.4274,234
2014-03-21,10-K,0000104169-14-000019,0,0,1,0,0,0.0,0.0,2.9412,0.0,34
2014-04-07,8-K,0001193125-14-133565,0,3,2,2,3,0.0,0.2135,0.1423,-0.2135,1405
2014-04-21,8-K,0001193125-14-150953,0,3,2,2,1,0.0,0.2128,0.1418,-0.2128,1410
