date,form_type,accession_number,lm_positive,lm_negative,lm_uncertain,lm_litigious,lm_constraining,lm_pos_pct,lm_neg_pct,lm_uncertain_pct,lm_sentiment_score,total_words
1998-01-06,8-K,0000080424-98-000002,0,0,1,1,0,0.0,0.0,0.9174,0.0,109
1998-01-08,8-K,0000080424-98-000003,0,0,1,1,0,0.0,0.0,0.9174,0.0,109
1998-01-23,8-K,0000080424-98-000004,0,0,1,1,0,0.0,0.0,0.9174,0.0,109
1998-01-30,8-K,0000080424-98-000005,0,0,1,1,0,0.0,0.0,0.9174,0.0,109
1998-02-13,10-Q,0000080424-98-000008,49,10,4,0,0,5.2575,1.073,0.4292,4.1845,932
1998-03-05,8-K,0000080424-98-000009,0,0,1,1,0,0.0,0.0,0.9174,0.0,109
1998-03-16,8-K,0000080424-98-000010,0,0,1,1,0,0.0,0.0,0.9174,0.0,109
1998-03-27,8-K,0000080424-98-000011,0,0,1,1,0,0.0,0.0,0.9174,0.0,109
1998-05-14,10-Q,0000080424-98-000024,48,11,3,0,0,4.8,1.1,0.3,3.7,1000
1998-09-09,10-K,0000080424-98-000039,4,0,4,0,3,1.173,0.0,1.173,1.173,341
1998-11-05,10-Q,0000080424-98-000043,36,12,0,3,0,5.042,1.6807,0.0,3.3613,714
1999-02-05,10-Q,0000080424-99-000002,50,18,6,0,1,4.5086,1.6231,0.541,2.8855,1109
1999-04-23,10-Q,0000080424-99-000004,51,19,9,0,1,4.1129,1.5323,0.7258,2.5806,1240
1999-08-11,8-K,0000080424-99-000025,0,0,0,1,0,0.0,0.0,0.0,0.0,99
1999-09-15,10-K,0000080424-99-000027,4,0,4,0,3,1.1561,0.0,1.1561,1.1561,346
1999-11-05,10-Q,0000080424-99-000033,48,25,15,0,2,2.7602,1.4376,0.8626,1.3226,1739
2000-01-27,10-Q,0000080424-00-000003,81,29,15,0,0,3.7709,1.3501,0.6983,2.4209,2148
2000-03-07,8-K,0000080424-00-000005,0,0,1,1,0,0.0,0.0,1.1905,0.0,84
2000-04-28,10-Q,0000080424-00-000009,50,42,12,3,0,2.7442,2.3052,0.6586,0.4391,1822
2000-05-15,8-K,0000080424-00-000011,0,2,3,4,0,0.0,0.7937,1.1905,-0.7937,252
2000-06-08,8-K,0000080424-00-000013,0,0,1,1,0,0.0,0.0,1.1236,0.0,89
2000-09-06,8-K,0000080424-00-000036,0,0,2,1,0,0.0,0.0,1.5504,0.0,129
2000-09-13,10-K,0000080424-00-000040,4,0,4,0,3,1.1461,0.0,1.1461,1.1461,349
2000-09-28,8-K,0000080424-00-000045,0,0,1,1,0,0.0,0.0,1.0753,0.0,93
2000-10-31,8-K,0000950152-00-007494,0,0,0,1,0,0.0,0.0,0.0,0.0,93
2000-11-02,10-Q,0000080424-00-000053,39,29,9,0,0,2.8868,2.1466,0.6662,0.7402,1351
2000-11-20,8-K,0000080424-00-000056,0,0,0,1,0,0.0,0.0,0.0,0.0,137
2000-12-12,8-K,0000080424-00-000057,4,1,5,2,0,1.6598,0.4149,2.0747,1.2448,241
2001-01-30,8-K,0000080424-01-000002,0,0,0,1,0,0.0,0.0,0.0,0.0,100
2001-02-01,10-Q,0000080424-01-000004,58,39,11,0,0,3.32,2.2324,0.6297,1.0876,1747
2001-02-21,8-K,0000080424-01-000009,0,0,0,1,0,0.0,0.0,0.0,0.0,133
2001-02-26,8-K,0000080424-01-000011,0,0,1,1,0,0.0,0.0,0.9709,0.0,103
2001-03-22,8-K,0000080424-01-000015,0,0,0,1,0,0.0,0.0,0.0,0.0,97
2001-05-01,8-K,0000080424-01-500006,0,0,2,1,0,0.0,0.0,2.0,0.0,100
2001-05-09,10-Q,0000080424-01-500008,43,40,18,0,0,2.1838,2.0315,0.9142,0.1524,1969
2001-05-21,8-K,0000080424-01-500014,0,0,2,1,0,0.0,0.0,2.2222,0.0,90
2001-06-08,8-K,0000080424-01-500018,0,2,0,2,0,0.0,1.9048,0.0,-1.9048,105
2001-06-15,8-K,0000080424-01-500020,0,0,0,1,0,0.0,0.0,0.0,0.0,99
2001-08-07,8-K,0000080424-01-500034,0,0,0,1,0,0.0,0.0,0.0,0.0,100
2001-08-15,8-K,0000080424-01-500038,0,0,1,1,0,0.0,0.0,1.1765,0.0,85
2001-09-05,8-K,0000080424-01-500040,2,0,4,1,0,1.3699,0.0,2.7397,1.3699,146
2001-09-12,10-K,0000950152-01-504449,4,0,4,0,2,1.0782,0.0,1.0782,1.0782,371
2001-10-30,8-K,0000080424-01-500072,0,0,0,1,0,0.0,0.0,0.0,0.0,99
2001-10-30,10-Q,0000080424-01-500074,44,27,5,0,1,2.961,1.817,0.3365,1.144,1486
2001-11-16,8-K,0000080424-01-500080,1,0,2,1,0,0.4237,0.0,0.8475,0.4237,236
2001-12-11,8-K,0000080424-01-500083,0,0,0,1,0,0.0,0.0,0.0,0.0,99
2002-01-31,8-K,0000080424-02-000002,0,0,0,1,0,0.0,0.0,0.0,0.0,99
2002-02-05,10-Q,0000080424-02-000004,60,14,1,0,1,4.7244,1.1024,0.0787,3.622,1270
