date,open,high,low,close,volume,daily_return,gap_pct,close_lag1,close_lag5,close_lag10,ma_7,ma_20,ma_50,ma_200,volatility_20,volatility_30,avg_volume_20,volume_ratio_20,momentum_5d,momentum_10d,distance_from_ma20,distance_from_ma50,upper_band_20,lower_band_20,rsi_14,day_of_week,month,quarter,market_regime,next_day_close,next_day_return,target_direction
1994-10-17,0.30182035978361144,0.3064358790322911,0.2870524826111125,0.2935138940811157,303990400,-3.3435312090228875,-0.6081457328085451,0.3036670982837677,0.28705260157585144,0.2445947378873825,0.2949642539024353,0.26826971769332886,0.2632906058430672,0.23996672131121158,3.7546142537289855,3.166452947713159,304291120.0,0.9990117358666266,2.2509088821328627,20.000085290574333,9.409998491385679,11.479060614894461,0.3134369855479176,0.22310244983874014,68.50402218794515,0,10,4,bullish,0.30459001660346985,3.7736280107043654,1
1994-10-18,0.2999744726300844,0.30735883033550154,0.29905152650383027,0.30459001660346985,468686400,3.773628010704355,2.2011150678895115,0.2935138940811157,0.29259082674980164,0.24920962750911713,0.2994474470615387,0.27073874771595,0.2644154205918312,0.24039873853325844,3.734321030787405,3.2246175478395784,317862720.0,1.4744931396799221,4.10101368759892,22.222411568881583,12.503296692143762,15.193741696954488,0.318238465958601,0.22323902947329904,71.2231124098714,1,10,4,bullish,0.30459001660346985,0.0,0
1994-10-19,0.30274328636211617,0.31105059019378745,0.30274328636211617,0.30459001660346985,351086400,0.0,-0.6063003186863611,0.30459001660346985,0.3110505938529968,0.27966904640197754,0.3019527920654842,0.27336928993463516,0.26555863082408904,0.24077141553163528,3.705373667930562,3.219991805243666,323674960.0,1.0846881698849982,-2.0770181369852203,8.910878955718449,11.420714695604548,14.697841172873016,0.3223002876289415,0.22443829224032885,70.80284582066344,2,10,4,bullish,0.3027433753013611,-0.6062711190277823,0
1994-10-20,0.30459010608524306,0.30874332790341447,0.29905161435851824,0.3027433753013611,218142400,-0.6062711190277792,2.9377776136970638e-05,0.30459001660346985,0.3036670982837677,0.26767006516456604,0.3034031561442784,0.27599983662366867,0.2665177297592163,0.24105269826948642,3.7023366613099618,3.2250805820955684,327270160.0,0.6665514509480486,-0.30418935328431207,13.103187356879697,9.68969366244871,13.59220850893208,0.325326123609768,0.2266735496375694,71.58667291308832,3,10,4,bullish,0.31474241614341736,3.9634363031435518,1
1994-10-21,0.3008974819404472,0.31566533781674094,0.3008974819404472,0.31474241614341736,322705600,3.9634363031435527,-0.6097221315169761,0.3027433753013611,0.3036670982837677,0.2732076644897461,0.3039305593286242,0.279207256436348,0.26776279747486115,0.24143049061298372,3.75344758712377,3.273281112473372,336761600.0,0.9582612744445923,3.64719059860088,15.202630472041578,12.72716195152703,17.545237468235996,0.3299012265938202,0.22851328627887574,76.38870374719929,4,10,4,bullish,0.3119737207889557,-0.8796702358668017,0
1994-10-24,0.31566548312182585,0.3184351366991987,0.3092049052009899,0.3119737207889557,204500800,-0.8796702358668029,0.29327695635019946,0.31474241614341736,0.2935138940811157,0.28705260157585144,0.3051172196865082,0.28227624148130415,0.26888810873031616,0.24178074665367602,3.773479092049776,3.283117762657197,339901520.0,0.6016472065202886,6.289251405161211,8.6817256057925,10.520715151869585,16.023621223745764,0.3331082121409553,0.231444270821653,73.9436740616067,0,10,4,bullish,0.31474241614341736,0.8874771078345537,1
1994-10-25,0.3073588948764132,0.31474241614341736,0.3064359485563537,0.31474241614341736,301481600,0.8874771078345445,-1.4792354628049962,0.3119737207889557,0.30459001660346985,0.29259082674980164,0.30669940795217243,0.2855067402124405,0.2700695389509201,0.24212658904492856,3.760877937223721,3.282449230143992,349521200.0,0.862555976575956,3.3331360144887467,7.570842066268146,10.239924952112556,16.541249844772633,0.3359481185392775,0.2350653618856035,66.9640785042709,1,10,4,bullish,0.31935787200927734,1.466423217567498,1
1994-10-26,0.31474235264460465,0.31947282436242463,0.31474235264460465,0.31935787200927734,196772800,1.4664232175674918,-2.0174850751294167e-05,0.31474241614341736,0.30459001660346985,0.3110505938529968,0.31039140479905264,0.2889680117368698,0.27132481932640073,0.24255941197276115,3.75011920260157,3.249725143605446,355296480.0,0.5538270460771241,4.8484371124458026,2.67071605727478,10.516686635917374,17.70315476561449,0.33868411138562793,0.2392519120881117,76.9230100532358,2,10,4,bullish,0.31566545367240906,-1.1562008206145054,0
1994-10-27,0.3193580536501921,0.3230498156386462,0.3138195850015545,0.31566545367240906,159409600,-1.1562008206145058,5.687691792623902e-05,0.31935787200927734,0.3027433753013611,0.3036670982837677,0.3119736100946154,0.2921523258090019,0.27246933460235595,0.2430239848047495,3.7886073193618612,3.2503780770867428,357798000.0,0.4455296005008413,4.268327377332337,3.95115422660286,8.048242572875882,15.853570873615515,0.3400168544089988,0.244287797209005,72.54874029728661,3,10,4,bullish,0.3110505938529968,-1.4619464264218902,0
1994-10-28,0.3128964614804892,0.31658905937106036,0.3082817800883927,0.3110505938529968,273324800,-1.4619464264218895,-0.8771920270988668,0.31566545367240906,0.31474241614341736,0.3036670982837677,0.3128965497016907,0.29526745676994326,0.2735769283771515,0.24346091464161873,3.795005559738124,3.2713471982891393,367879120.0,0.7429744857495582,-1.1729662419374343,2.4314440421627337,5.345369671182879,13.697670230504375,0.3391846952797463,0.2513502182601402,64.13032682431547,4,10,4,bullish,0.31889650225639343,2.522389784314188,1
